country,climate_zone,latitude,longitude,date,month,temperature,humidity,rainfall,wind_speed,crop_type,crop_susceptibility,historical_infestation,aphid_risk,country_encoded,climate_encoded,crop_encoded
Portugal,temperate,39.001,-7.0109,2020-06-22,6,31.4,53.5,132.0,7.0,Potato,0.4,0.44,0.008,33,3,3
Nepal,highland,27.1605,83.1239,2023-10-30,10,10.8,51.8,168.7,7.7,Maize,0.7,0.211,0.01,24,2,2
Venezuela,highland,6.6761,-66.9352,2022-07-16,7,19.1,52.0,62.9,14.1,Maize,0.7,0.346,0.0,46,2,2
Ghana,tropical,6.6799,-2.7581,2023-10-24,10,30.8,73.2,16.5,8.6,Soybean,0.9,0.733,0.0,14,4,5
Japan,temperate,34.9633,137.6991,2021-08-08,8,13.7,40.6,84.7,11.8,Cotton,0.5,0.404,0.047,19,3,1
Mexico,arid,23.2652,-101.2285,2020-04-08,4,31.4,44.7,23.0,24.3,Wheat,0.8,0.342,0.0,22,0,7
New Zealand,temperate,-41.3963,175.5542,2023-04-30,4,23.5,42.1,81.6,14.1,Cotton,0.5,0.423,0.0,26,3,1
Brazil,tropical,-12.7128,-53.1804,2022-05-12,5,31.4,82.9,254.8,0.4,Wheat,0.8,0.618,0.035,4,4,7
Venezuela,highland,7.8168,-68.3172,2023-11-27,11,18.1,76.1,94.9,12.2,Barley,0.7,0.336,0.006,46,2,0
Venezuela,highland,6.4994,-67.6609,2022-02-22,2,8.9,65.1,71.7,13.9,Wheat,0.8,0.403,0.045,46,2,7
Nigeria,tropical,8.9633,7.5061,2020-06-25,6,28.3,61.4,230.5,8.3,Maize,0.7,0.468,0.024,27,4,2
Iran,arid,32.7171,53.2198,2020-03-08,3,37.4,13.3,21.4,25.1,Rice,0.6,0.41,0.0,17,0,4
Philippines,tropical,13.9857,123.2246,2022-03-26,3,23.5,93.0,85.4,13.3,Sugarcane,0.3,0.677,0.0,31,4,6
Finland,continental,63.9527,24.353,2020-07-23,7,33.3,63.0,76.9,19.2,Wheat,0.8,0.491,0.022,11,1,7
Vietnam,tropical,13.6292,108.0681,2020-01-22,1,25.5,63.1,39.4,0.3,Soybean,0.9,0.598,0.06,47,4,5
New Zealand,temperate,-38.905,173.7234,2020-11-29,11,11.0,69.3,45.2,1.9,Wheat,0.8,0.403,0.019,26,3,7
Argentina,temperate,-36.6484,-65.1045,2021-07-02,7,19.9,77.3,92.1,16.6,Cotton,0.5,0.056,0.0,0,3,1
Russia,continental,62.9196,103.3929,2021-09-15,9,16.8,44.9,33.1,21.1,Barley,0.7,0.51,0.0,34,1,0
Germany,temperate,50.8572,8.7468,2023-05-29,5,24.2,84.7,148.5,1.4,Barley,0.7,0.382,0.066,13,3,0
Brazil,tropical,-14.0156,-51.9178,2022-12-18,12,25.2,92.5,9.6,3.7,Potato,0.4,0.538,0.041,4,4,3
New Zealand,temperate,-42.0847,174.7999,2022-06-04,6,23.3,81.3,137.4,9.7,Rice,0.6,0.427,0.035,26,3,4
Australia,temperate,-25.789,134.1629,2020-08-10,8,17.0,79.5,46.8,16.2,Maize,0.7,0.286,0.0,1,3,2
India,tropical,21.0369,79.6141,2023-10-02,10,26.4,65.1,34.4,14.4,Barley,0.7,0.68,0.028,15,4,0
Norway,continental,60.8407,8.3407,2023-05-28,5,34.1,72.0,46.5,23.9,Soybean,0.9,0.578,0.028,28,1,5
UK,temperate,55.2623,-2.2281,2020-08-30,8,26.6,47.0,41.5,7.8,Rice,0.6,0.201,0.025,43,3,4
Colombia,highland,6.1806,-75.105,2022-03-18,3,19.5,82.2,56.5,3.7,Soybean,0.9,0.149,0.02,8,2,5
Australia,temperate,-26.6784,134.4428,2020-10-17,10,4.7,51.7,38.0,2.4,Maize,0.7,0.124,0.003,1,3,2
South Korea,temperate,37.0815,128.4203,2023-04-13,4,18.9,53.2,102.6,12.8,Barley,0.7,0.414,0.0,37,3,0
Thailand,tropical,14.1122,99.3505,2023-06-16,6,34.2,60.5,197.9,2.7,Cotton,0.5,0.44,0.0,41,4,1
South Africa,temperate,-29.6566,21.3799,2023-12-19,12,-1.5,51.4,138.7,10.2,Soybean,0.9,0.389,0.0,36,3,5
Belgium,temperate,49.6423,6.0115,2020-11-05,11,3.9,63.3,132.9,5.7,Rice,0.6,0.308,0.011,3,3,4
Peru,highland,-9.1544,-73.1043,2020-01-14,1,13.8,67.2,84.3,8.4,Sugarcane,0.3,0.416,0.0,30,2,6
Norway,continental,61.7949,10.0887,2023-05-04,5,11.2,46.8,62.9,23.6,Maize,0.7,0.546,0.005,28,1,2
UK,temperate,54.7914,-2.1275,2022-12-08,12,9.2,64.4,116.3,2.0,Rice,0.6,0.34,0.015,43,3,4
Norway,continental,61.8413,9.8921,2022-06-03,6,22.7,56.5,77.2,10.9,Soybean,0.9,0.699,0.073,28,1,5
Egypt,arid,27.1383,31.9384,2021-12-04,12,36.7,39.7,26.8,29.0,Barley,0.7,0.064,0.031,9,0,0
Germany,temperate,50.6525,9.6058,2020-07-22,7,27.9,59.8,16.6,10.1,Wheat,0.8,0.172,0.019,13,3,7
Bangladesh,temperate,21.8527,91.1307,2020-01-06,1,0.2,79.2,118.5,1.1,Soybean,0.9,0.397,0.022,2,3,5
Chile,temperate,-35.3921,-69.6614,2020-12-26,12,2.5,61.0,97.0,15.4,Maize,0.7,0.22,0.0,6,3,2
Brazil,tropical,-13.521,-51.0778,2020-04-22,4,27.2,64.5,13.5,9.6,Wheat,0.8,0.612,0.101,4,4,7
Chile,temperate,-34.3301,-70.3749,2023-01-12,1,10.2,66.6,4.0,7.6,Cotton,0.5,0.216,0.053,6,3,1
Chile,temperate,-36.0214,-70.5846,2021-05-19,5,30.0,46.1,137.6,12.2,Sugarcane,0.3,0.269,0.006,6,3,6
Venezuela,highland,7.99,-67.6665,2020-02-25,2,11.0,78.4,46.6,13.5,Sugarcane,0.3,0.5,0.0,46,2,6
Nepal,highland,26.9873,84.3097,2023-05-11,5,21.6,85.2,20.0,1.9,Rice,0.6,0.332,0.106,24,2,4
Bangladesh,temperate,23.3571,89.0332,2021-01-27,1,8.1,61.1,32.5,3.4,Barley,0.7,0.499,0.0,2,3,0
Chile,temperate,-34.5492,-69.6293,2022-02-09,2,4.6,51.3,91.2,1.7,Cotton,0.5,0.378,0.007,6,3,1
Sweden,continental,59.5591,18.1049,2021-01-16,1,6.4,64.3,45.5,6.6,Rice,0.6,0.551,0.043,40,1,4
Philippines,tropical,11.954,122.5006,2022-11-17,11,26.1,60.6,63.2,7.2,Barley,0.7,0.554,0.044,31,4,0
Nepal,highland,30.1479,84.5012,2022-08-21,8,11.1,81.6,142.1,0.4,Wheat,0.8,0.315,0.009,24,2,7
USA,temperate,41.0141,-96.5064,2020-10-15,10,3.4,64.9,24.1,10.4,Soybean,0.9,0.647,0.0,44,3,5
Iran,arid,33.9008,53.7332,2021-09-04,9,43.7,29.7,20.7,18.8,Rice,0.6,0.256,0.04,17,0,4
Netherlands,temperate,51.0798,4.7647,2021-04-01,4,23.9,78.8,95.1,6.5,Sugarcane,0.3,0.374,0.035,25,3,6
Colombia,highland,3.3086,-73.4993,2020-07-03,7,5.1,54.6,78.0,9.3,Cotton,0.5,0.178,0.0,8,2,1
New Zealand,temperate,-42.3002,176.2745,2022-11-07,11,2.1,75.3,115.9,19.6,Rice,0.6,0.329,0.0,26,3,4
France,temperate,44.9612,3.1253,2020-04-28,4,13.5,80.4,63.2,2.9,Soybean,0.9,0.114,0.041,12,3,5
South Africa,temperate,-29.7441,21.2064,2020-09-16,9,14.7,47.6,66.0,17.4,Cotton,0.5,0.737,0.039,36,3,1
Malaysia,tropical,3.4286,102.2794,2020-05-01,5,23.4,88.0,97.1,6.0,Cotton,0.5,0.669,0.0,21,4,1
Kenya,tropical,-0.1678,37.5834,2022-06-30,6,23.1,84.4,248.3,4.9,Rice,0.6,0.577,0.0,20,4,4
Portugal,temperate,40.6236,-10.0333,2020-08-01,8,24.5,51.6,133.6,14.3,Potato,0.4,0.374,0.0,33,3,3
South Korea,temperate,35.0889,129.331,2020-04-30,4,22.2,49.5,2.6,9.6,Soybean,0.9,0.562,0.17,37,3,5
Philippines,tropical,13.3503,122.2776,2022-05-02,5,22.5,90.4,270.6,6.3,Rice,0.6,0.597,0.005,31,4,4
Philippines,tropical,10.9113,122.2941,2022-09-17,9,33.0,61.9,288.7,12.2,Barley,0.7,0.514,0.0,31,4,0
Iran,arid,32.7807,55.3098,2021-01-31,1,35.2,15.5,23.1,7.8,Barley,0.7,0.221,0.0,17,0,0
Nigeria,tropical,10.4808,9.8931,2021-07-21,7,31.7,77.7,259.1,0.0,Rice,0.6,0.544,0.0,27,4,4
Belgium,temperate,51.9336,4.7731,2022-08-11,8,23.2,70.2,139.0,5.6,Sugarcane,0.3,0.164,0.04,3,3,6
Peru,highland,-7.7919,-74.1514,2023-01-29,1,18.5,62.0,7.3,2.8,Wheat,0.8,0.335,0.096,30,2,7
Russia,continental,61.351,103.7639,2022-03-25,3,-0.2,32.0,6.5,4.4,Soybean,0.9,0.658,0.0,34,1,5
Belgium,temperate,52.0785,3.5582,2023-12-28,12,9.4,42.7,69.4,8.8,Soybean,0.9,0.322,0.023,3,3,5
Morocco,arid,31.6067,-6.7814,2023-07-29,7,35.6,33.7,6.6,24.8,Cotton,0.5,0.258,0.0,23,0,1
Indonesia,tropical,-0.3479,112.5546,2022-01-17,1,31.9,90.0,70.8,0.5,Maize,0.7,0.287,0.0,16,4,2
Venezuela,highland,4.9234,-65.2935,2020-03-14,3,12.6,52.6,143.1,1.2,Potato,0.4,0.586,0.012,46,2,3
Norway,continental,60.2846,7.1792,2020-11-30,11,-13.9,56.6,71.7,13.0,Sugarcane,0.3,0.403,0.0,28,1,6
Saudi Arabia,arid,23.5293,44.8894,2021-08-11,8,28.6,35.4,22.2,7.7,Potato,0.4,0.504,0.052,35,0,3
New Zealand,temperate,-42.5578,176.4969,2023-07-22,7,26.0,72.2,60.0,16.9,Rice,0.6,0.278,0.0,26,3,4
France,temperate,46.4109,0.269,2022-01-20,1,1.9,79.7,143.4,15.9,Barley,0.7,0.106,0.049,12,3,0
Venezuela,highland,6.2421,-68.0854,2023-10-09,10,16.9,83.3,184.0,14.3,Barley,0.7,0.428,0.0,46,2,0
Poland,temperate,53.3756,17.7877,2020-01-26,1,5.5,81.0,25.9,14.7,Potato,0.4,0.182,0.0,32,3,3
Morocco,arid,32.8766,-8.8537,2023-02-04,2,36.8,24.0,4.2,5.1,Potato,0.4,0.219,0.04,23,0,3
Ethiopia,tropical,9.2302,39.8088,2020-04-06,4,25.8,60.4,33.9,13.4,Potato,0.4,0.475,0.058,10,4,3
Vietnam,tropical,15.1954,107.072,2022-11-09,11,31.1,75.6,56.6,12.4,Barley,0.7,0.386,0.0,47,4,0
Philippines,tropical,11.5434,122.9403,2022-06-16,6,34.7,92.5,221.7,14.6,Potato,0.4,0.445,0.0,31,4,3
New Zealand,temperate,-41.5364,176.0619,2023-12-02,12,9.1,66.5,94.5,6.4,Sugarcane,0.3,0.445,0.0,26,3,6
Bangladesh,temperate,24.1462,91.3799,2020-02-04,2,5.6,80.1,118.4,6.4,Maize,0.7,0.747,0.029,2,3,2
Australia,temperate,-26.7201,133.6116,2020-01-06,1,-1.3,72.7,87.1,8.4,Sugarcane,0.3,0.273,0.0,1,3,6
Argentina,temperate,-38.6097,-62.7471,2021-06-20,6,21.8,48.4,73.0,6.9,Cotton,0.5,0.335,0.014,0,3,1
Portugal,temperate,38.5118,-9.5506,2023-12-13,12,7.0,41.6,60.8,1.6,Barley,0.7,0.5,0.014,33,3,0
India,tropical,19.2047,77.6181,2020-12-08,12,34.9,60.3,73.0,15.0,Maize,0.7,0.388,0.0,15,4,2
Japan,temperate,36.275,136.7961,2020-10-07,10,7.9,60.2,133.2,15.5,Wheat,0.8,0.504,0.0,19,3,7
Thailand,tropical,14.439,102.2872,2022-06-27,6,30.2,93.3,197.5,9.0,Rice,0.6,0.363,0.043,41,4,4
France,temperate,47.6657,2.039,2022-10-28,10,11.1,51.4,71.4,3.0,Soybean,0.9,0.154,0.0,12,3,5
Finland,continental,64.1173,27.0194,2021-02-21,2,9.5,57.0,29.3,23.0,Rice,0.6,0.146,0.0,11,1,4
Australia,temperate,-26.1716,132.2566,2020-01-29,1,14.3,69.5,99.5,0.3,Wheat,0.8,0.392,0.046,1,3,7
China,temperate,37.1548,103.5582,2021-12-21,12,6.6,57.3,75.8,13.4,Potato,0.4,0.269,0.021,7,3,3
Canada,continental,56.7343,-106.2682,2022-03-24,3,1.0,68.6,91.1,0.4,Cotton,0.5,0.339,0.048,5,1,1
Vietnam,tropical,12.6772,107.4672,2023-01-25,1,29.1,81.2,43.2,5.7,Wheat,0.8,0.608,0.0,47,4,7
South Africa,temperate,-31.5025,21.5028,2020-09-05,9,11.8,56.4,56.7,16.8,Rice,0.6,0.473,0.0,36,3,4
Italy,temperate,40.5978,11.4133,2020-12-14,12,4.8,56.2,71.3,5.7,Cotton,0.5,0.149,0.043,18,3,1
India,tropical,21.254,79.849,2020-05-04,5,34.1,91.3,293.8,4.4,Soybean,0.9,0.616,0.0,15,4,5
Peru,highland,-7.6227,-75.7453,2021-05-27,5,21.5,62.3,31.4,3.6,Cotton,0.5,0.236,0.039,30,2,1
Russia,continental,60.9128,105.8111,2021-01-21,1,8.3,41.4,23.0,20.6,Rice,0.6,0.314,0.0,34,1,4
Vietnam,tropical,14.9919,109.617,2022-07-06,7,27.9,65.5,61.9,13.6,Wheat,0.8,0.727,0.01,47,4,7
UK,temperate,55.2104,-1.9838,2023-10-30,10,8.0,58.7,138.6,13.1,Cotton,0.5,0.204,0.0,43,3,1
India,tropical,21.3757,77.8787,2020-09-12,9,28.8,78.3,167.2,0.2,Potato,0.4,0.303,0.039,15,4,3
Turkey,temperate,37.9108,34.7101,2022-09-08,9,8.2,52.0,62.8,9.9,Wheat,0.8,0.49,0.0,42,3,7
Kenya,tropical,-0.9851,37.691,2023-05-12,5,34.7,93.6,196.2,4.6,Potato,0.4,0.318,0.0,20,4,3
Japan,temperate,35.845,139.0891,2023-02-20,2,14.6,82.8,40.3,11.3,Maize,0.7,0.502,0.046,19,3,2
Kenya,tropical,0.0798,37.1943,2020-06-11,6,26.3,61.2,7.4,13.5,Cotton,0.5,0.641,0.097,20,4,1
New Zealand,temperate,-40.9777,175.1898,2020-08-21,8,12.5,69.3,15.5,8.2,Cotton,0.5,0.204,0.046,26,3,1
Mexico,arid,24.7578,-104.0861,2023-07-19,7,41.5,24.3,4.3,2.4,Wheat,0.8,0.352,0.032,22,0,7
Thailand,tropical,16.3006,101.8963,2020-09-07,9,21.9,60.1,33.1,8.9,Sugarcane,0.3,0.502,0.012,41,4,6
France,temperate,46.7404,0.6242,2023-03-27,3,10.5,75.3,132.1,11.1,Barley,0.7,0.31,0.0,12,3,0
China,temperate,35.6017,105.6189,2023-05-04,5,19.4,52.2,148.6,18.0,Sugarcane,0.3,0.417,0.013,7,3,6
Italy,temperate,43.2408,10.7661,2021-04-12,4,26.3,72.4,125.2,17.5,Barley,0.7,0.157,0.019,18,3,0
Netherlands,temperate,53.3823,6.4445,2021-11-16,11,4.8,78.2,5.8,5.5,Maize,0.7,0.467,0.0,25,3,2
Australia,temperate,-27.1371,133.6678,2023-09-29,9,9.7,84.5,124.6,6.0,Potato,0.4,0.264,0.0,1,3,3
Belgium,temperate,51.6615,3.1353,2023-12-25,12,6.2,74.5,23.3,7.5,Sugarcane,0.3,0.114,0.0,3,3,6
Chile,temperate,-34.8543,-73.1258,2023-10-18,10,4.6,74.6,92.3,17.2,Sugarcane,0.3,0.173,0.032,6,3,6
Mexico,arid,25.4357,-104.4602,2020-07-26,7,32.7,29.7,14.2,5.2,Rice,0.6,0.051,0.015,22,0,4
Philippines,tropical,11.7222,121.6958,2020-10-06,10,34.7,92.1,87.7,2.1,Soybean,0.9,0.779,0.0,31,4,5
Colombia,highland,4.1472,-72.1641,2021-05-05,5,5.3,82.4,58.4,8.5,Cotton,0.5,0.38,0.0,8,2,1
Ghana,tropical,8.5763,-1.2848,2022-09-13,9,22.1,82.3,14.6,11.1,Sugarcane,0.3,0.798,0.0,14,4,6
Pakistan,arid,29.5521,69.834,2020-03-28,3,20.0,47.6,13.7,4.5,Rice,0.6,0.217,0.092,29,0,4
Italy,temperate,40.7667,12.9237,2021-11-07,11,11.6,62.6,142.3,12.2,Cotton,0.5,0.332,0.031,18,3,1
Japan,temperate,37.8544,137.8965,2023-05-24,5,19.0,59.6,100.6,18.3,Soybean,0.9,0.543,0.062,19,3,5
Netherlands,temperate,53.9656,5.7065,2022-04-09,4,19.9,62.2,149.9,17.4,Rice,0.6,0.417,0.0,25,3,4
Nigeria,tropical,8.6328,6.8395,2023-08-28,8,23.4,61.3,116.9,4.6,Rice,0.6,0.547,0.0,27,4,4
Canada,continental,55.3296,-106.291,2023-07-05,7,19.1,32.9,52.7,18.9,Soybean,0.9,0.44,0.03,5,1,5
Russia,continental,61.869,106.9579,2021-04-24,4,28.1,67.6,71.5,22.3,Soybean,0.9,0.431,0.024,34,1,5
Peru,highland,-7.6398,-73.7935,2021-01-02,1,10.6,74.6,166.4,10.7,Barley,0.7,0.528,0.051,30,2,0
Canada,continental,57.9195,-106.0091,2023-01-05,1,5.1,65.2,77.8,17.1,Barley,0.7,0.407,0.041,5,1,0
Morocco,arid,30.1488,-6.8126,2020-12-08,12,24.8,26.9,30.0,2.3,Rice,0.6,0.334,0.055,23,0,4
Indonesia,tropical,-1.7824,112.0816,2021-12-31,12,21.1,69.8,33.3,12.1,Cotton,0.5,0.325,0.0,16,4,1
Argentina,temperate,-40.0179,-65.2932,2020-08-16,8,25.3,72.8,11.0,13.2,Soybean,0.9,0.354,0.015,0,3,5
Argentina,temperate,-38.5892,-64.3312,2022-01-05,1,10.7,74.9,116.9,17.3,Maize,0.7,0.382,0.015,0,3,2
Peru,highland,-10.5662,-73.3956,2021-08-20,8,22.2,76.7,16.5,12.0,Barley,0.7,0.489,0.064,30,2,0
Turkey,temperate,37.1885,35.2169,2023-05-04,5,25.2,72.0,148.3,6.8,Barley,0.7,0.363,0.061,42,3,0
Pakistan,arid,31.5955,67.7061,2023-11-21,11,44.1,17.9,3.2,24.9,Maize,0.7,0.221,0.031,29,0,2
Indonesia,tropical,-0.1735,112.8812,2022-02-26,2,26.3,77.8,53.2,1.1,Rice,0.6,0.536,0.081,16,4,4
Nigeria,tropical,9.807,9.8448,2020-11-29,11,30.2,87.4,96.4,14.1,Sugarcane,0.3,0.578,0.004,27,4,6
South Africa,temperate,-28.9169,24.5987,2021-03-15,3,20.1,61.5,121.1,12.5,Sugarcane,0.3,0.476,0.0,36,3,6
Mexico,arid,22.4757,-103.5632,2020-11-09,11,41.1,27.0,21.0,21.1,Barley,0.7,0.084,0.0,22,0,0
Chile,temperate,-37.1718,-69.63,2023-07-12,7,23.4,50.9,67.6,2.8,Rice,0.6,0.35,0.003,6,3,4
Ethiopia,tropical,7.4797,41.4924,2023-06-08,6,27.3,65.1,25.6,6.6,Barley,0.7,0.596,0.011,10,4,0
Ghana,tropical,6.3223,-2.6166,2021-12-05,12,22.2,95.0,27.3,10.1,Sugarcane,0.3,0.495,0.008,14,4,6
Venezuela,highland,6.2011,-68.0601,2020-11-11,11,24.4,83.1,108.8,11.9,Barley,0.7,0.325,0.0,46,2,0
Argentina,temperate,-37.6228,-64.932,2020-10-10,10,13.1,61.9,144.9,6.3,Cotton,0.5,0.279,0.0,0,3,1
Finland,continental,62.5241,25.7945,2021-12-30,12,-13.4,65.9,17.1,6.5,Wheat,0.8,0.264,0.032,11,1,7
Portugal,temperate,37.7302,-9.7716,2023-08-27,8,25.9,51.2,128.8,2.5,Cotton,0.5,0.361,0.009,33,3,1
Bangladesh,temperate,24.1014,91.577,2023-07-04,7,24.5,52.7,108.4,16.8,Barley,0.7,0.572,0.0,2,3,0
Nepal,highland,29.8011,85.7604,2023-10-27,10,7.7,58.0,74.8,12.0,Maize,0.7,0.343,0.0,24,2,2
Finland,continental,62.8426,26.2453,2023-06-21,6,29.7,33.8,1.4,15.2,Wheat,0.8,0.256,0.032,11,1,7
Bangladesh,temperate,25.3923,90.7735,2022-09-09,9,13.9,63.7,99.9,5.3,Soybean,0.9,0.407,0.0,2,3,5
Pakistan,arid,30.8602,70.0341,2022-07-05,7,24.3,30.9,8.2,24.1,Soybean,0.9,0.165,0.01,29,0,5
Ghana,tropical,8.0562,-0.4317,2021-11-24,11,27.2,69.3,8.7,3.7,Cotton,0.5,0.789,0.004,14,4,1
Philippines,tropical,13.7427,120.5519,2021-06-13,6,26.0,70.5,289.7,4.2,Barley,0.7,0.555,0.0,31,4,0
Nepal,highland,26.7052,84.0165,2020-03-23,3,18.2,64.1,179.4,14.9,Rice,0.6,0.115,0.0,24,2,4
Kenya,tropical,-0.6476,37.5737,2023-09-19,9,25.2,89.8,122.2,1.9,Soybean,0.9,0.584,0.002,20,4,5
Iran,arid,31.6856,55.041,2022-09-27,9,28.8,33.6,29.0,13.7,Cotton,0.5,0.448,0.0,17,0,1
Colombia,highland,6.1293,-75.7097,2020-08-19,8,21.9,75.1,192.4,9.9,Wheat,0.8,0.436,0.0,8,2,7
Argentina,temperate,-37.123,-65.4759,2021-05-14,5,16.5,47.7,1.8,15.8,Soybean,0.9,0.371,0.112,0,3,5
Pakistan,arid,30.0774,70.8293,2020-12-27,12,35.5,38.3,16.0,24.8,Rice,0.6,0.163,0.051,29,0,4
Japan,temperate,36.1215,138.9617,2023-01-25,1,-1.1,45.6,131.2,15.7,Wheat,0.8,0.397,0.049,19,3,7
Pakistan,arid,32.1182,69.2687,2022-07-29,7,31.0,43.7,16.5,3.3,Cotton,0.5,0.465,0.032,29,0,1
Peru,highland,-7.7357,-73.0809,2021-10-04,10,17.4,50.6,127.5,0.7,Soybean,0.9,0.59,0.027,30,2,5
Japan,temperate,35.9664,138.5688,2020-10-17,10,14.5,58.6,57.2,15.0,Wheat,0.8,0.538,0.032,19,3,7
USA,temperate,39.1634,-96.6111,2021-09-03,9,17.9,78.6,140.4,6.3,Maize,0.7,0.486,0.0,44,3,2
Brazil,tropical,-12.5739,-53.4052,2023-11-09,11,24.7,72.5,11.7,13.9,Sugarcane,0.3,0.509,0.015,4,4,6
Poland,temperate,50.2442,17.4102,2022-06-17,6,21.1,81.6,38.6,2.0,Soybean,0.9,0.287,0.09,32,3,5
UK,temperate,54.3708,-2.8506,2022-03-02,3,14.6,79.8,57.5,12.9,Soybean,0.9,0.343,0.0,43,3,5
Ghana,tropical,7.9756,-0.0338,2020-01-14,1,31.1,64.2,52.2,4.9,Maize,0.7,0.805,0.058,14,4,2
Bangladesh,temperate,22.9291,89.8424,2022-09-03,9,7.5,50.5,46.8,3.2,Barley,0.7,0.48,0.0,2,3,0
Chile,temperate,-34.1197,-72.4787,2022-09-10,9,18.2,59.5,111.5,10.8,Cotton,0.5,0.291,0.0,6,3,1
South Africa,temperate,-31.8603,23.2915,2020-12-05,12,1.4,69.9,77.1,7.7,Cotton,0.5,0.7,0.035,36,3,1
Ethiopia,tropical,10.2304,40.2947,2020-06-16,6,31.3,79.9,24.3,1.2,Barley,0.7,0.34,0.064,10,4,0
Netherlands,temperate,51.9066,6.4325,2022-03-23,3,18.4,66.0,89.5,1.2,Barley,0.7,0.582,0.061,25,3,0
South Africa,temperate,-29.9696,22.956,2020-06-02,6,25.3,83.4,124.8,16.8,Sugarcane,0.3,0.365,0.0,36,3,6
Nepal,highland,26.9454,82.7169,2023-06-11,6,7.5,78.9,5.6,8.4,Rice,0.6,0.214,0.0,24,2,4
Spain,temperate,40.9281,-2.14,2022-05-15,5,26.2,83.7,112.3,11.1,Barley,0.7,0.464,0.0,38,3,0
USA,temperate,41.4949,-99.3912,2021-08-04,8,24.2,83.6,60.2,7.1,Potato,0.4,0.585,0.0,44,3,3
Norway,continental,58.6222,6.8585,2023-06-25,6,22.2,38.0,42.3,14.1,Barley,0.7,0.436,0.063,28,1,0
Brazil,tropical,-13.5008,-50.7144,2021-01-05,1,25.9,64.9,15.9,1.9,Maize,0.7,0.284,0.035,4,4,2
Sri Lanka,tropical,7.6416,82.0756,2021-08-10,8,26.1,72.2,235.2,4.0,Sugarcane,0.3,0.352,0.0,39,4,6
Russia,continental,59.5602,103.4533,2020-10-08,10,6.1,58.4,13.6,10.9,Wheat,0.8,0.384,0.0,34,1,7
Netherlands,temperate,51.6613,4.1201,2020-04-24,4,20.2,69.6,115.6,4.4,Wheat,0.8,0.646,0.0,25,3,7
Portugal,temperate,41.1139,-6.8883,2022-01-28,1,10.4,58.9,17.1,18.3,Maize,0.7,0.539,0.006,33,3,2
New Zealand,temperate,-39.3218,175.1,2022-06-25,6,30.8,63.2,47.1,13.4,Wheat,0.8,0.369,0.0,26,3,7
Pakistan,arid,29.3608,69.7821,2023-02-03,2,33.1,13.8,1.7,3.1,Maize,0.7,0.313,0.072,29,0,2
Spain,temperate,41.4024,-4.6686,2020-10-25,10,15.5,42.4,144.1,9.6,Sugarcane,0.3,0.493,0.026,38,3,6
Egypt,arid,26.4682,30.5879,2022-04-03,4,35.7,30.2,14.8,21.2,Wheat,0.8,0.199,0.048,9,0,7
Norway,continental,59.0655,8.6588,2020-09-23,9,18.5,52.8,34.4,0.3,Barley,0.7,0.492,0.027,28,1,0
Russia,continental,62.0939,103.549,2020-11-16,11,-10.2,67.2,84.1,2.2,Maize,0.7,0.324,0.0,34,1,2
Mexico,arid,24.872,-103.9094,2023-08-09,8,22.6,32.0,7.6,20.5,Barley,0.7,0.0,0.0,22,0,0
Spain,temperate,40.0396,-2.893,2020-10-31,10,14.9,57.8,27.3,14.4,Soybean,0.9,0.526,0.0,38,3,5
Norway,continental,61.4557,8.8025,2021-03-24,3,14.9,33.6,98.4,12.1,Sugarcane,0.3,0.33,0.033,28,1,6
Peru,highland,-8.8035,-73.321,2022-07-30,7,20.7,83.4,16.1,13.1,Soybean,0.9,0.558,0.082,30,2,5
Saudi Arabia,arid,23.4873,43.3705,2021-12-22,12,25.1,27.9,22.0,3.2,Soybean,0.9,0.229,0.022,35,0,5
Bangladesh,temperate,23.796,91.822,2023-08-13,8,18.0,79.5,136.5,7.0,Potato,0.4,0.508,0.002,2,3,3
South Korea,temperate,36.9821,127.3384,2021-06-12,6,17.7,46.9,17.5,6.0,Soybean,0.9,0.704,0.03,37,3,5
Japan,temperate,37.0561,136.7464,2022-06-11,6,30.7,77.3,96.9,7.9,Potato,0.4,0.628,0.037,19,3,3
Morocco,arid,30.8456,-8.4563,2022-10-20,10,30.8,10.1,17.3,2.5,Wheat,0.8,0.261,0.0,23,0,7
Egypt,arid,27.3248,30.4455,2023-01-07,1,27.5,10.5,13.9,22.6,Sugarcane,0.3,0.292,0.036,9,0,6
Kenya,tropical,-1.9107,38.884,2023-03-05,3,25.0,92.0,77.1,9.6,Potato,0.4,0.43,0.048,20,4,3
Venezuela,highland,6.7607,-67.1999,2022-08-27,8,15.6,67.1,154.4,3.2,Barley,0.7,0.305,0.0,46,2,0
Nigeria,tropical,8.9502,9.5748,2022-03-06,3,29.9,90.4,84.1,14.6,Sugarcane,0.3,0.582,0.021,27,4,6
Kenya,tropical,-1.5545,38.0488,2021-08-30,8,29.8,80.2,215.5,7.7,Cotton,0.5,0.524,0.0,20,4,1
Germany,temperate,52.4257,8.4362,2022-04-15,4,17.2,65.0,60.6,13.7,Rice,0.6,0.348,0.065,13,3,4
Norway,continental,58.6118,8.8284,2022-01-22,1,5.6,45.9,78.0,14.1,Soybean,0.9,0.552,0.017,28,1,5
Colombia,highland,3.0628,-74.9957,2023-07-29,7,13.3,75.2,187.8,13.5,Soybean,0.9,0.291,0.0,8,2,5
